2025-07-13 11:03:23 | INFO     | dataset_tools_app | <module>:84 | === Dataset Tools Session Started ===
2025-07-13 11:03:23 | INFO     | dataset_tools_app | <module>:85 | Log file: /Users/duskfall/Downloads/Dataset-Tools-Toomany_Branches_LintingFixes/Dataset-Tools/logs/dataset_tools_20250713_110323.log
2025-07-13 11:03:23 | INFO     | dataset_tools_app | <module>:86 | Initial log level: INFO
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Dataset-Tools Logger level reconfigured to: INFO
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Configured external logger 'PyQt6' with Rich+File handlers at level INFO.
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Configured external logger 'PIL' with Rich+File handlers at level INFO.
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Dataset Tools v0.60.2.dev0 launching...
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Application log level set to: INFO
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Log file location: /Users/duskfall/Downloads/Dataset-Tools-Toomany_Branches_LintingFixes/Dataset-Tools/logs/dataset_tools_20250713_110323.log
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'IBM Plex Sans' from IBMPlexSans-Italic-VariableFont_wdth,wght.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'Pixelify Sans' from PixelifySans-Regular.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'VT323' from VT323-Regular.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'Radio Canada' from RadioCanada-Italic-VariableFont_wdth,wght.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'Radio Canada' from RadioCanada-VariableFont_wdth,wght.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'JetBrains Mono' from JetBrainsMono-Bold.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'Open Sans' from OpenSans-Italic-VariableFont_wdth,wght.ttf
2025-07-13 11:03:23 | INFO     | dataset_tools_app | info_monitor:271 | Successfully loaded font: 'PT Sans' from PTSans-Italic.ttf
